,Protein / seconds,Polypeptide / seconds,Amino acid / seconds,Heteroploycondensate(HPC) / seconds,Polysaccharides / seconds,Oligosaccharides / seconds,Humic acid / seconds,Monosaccharides / seconds,Inorganic carbon/ seconds,Lipids / seconds,Pigments / seconds,Porphyrin / seconds,V-Phenol / seconds,S-Phenol / seconds,C-Phenol / seconds
938,8750728.03013577,1852543.3885152715,913635.690636133,919716832878.1599,26669875.94537001,8164127.950883411,26702856.9849371,24658762.955243442,2572313.7515191347,1921453.581622237,8867424.68252325,8753343.203776725,2581356.0328440494,2531178.8973157112,2503894.722857642
939,8231871.814952041,2000291.9140248944,848835.4487473745,904043510657.0209,24265517.28463542,8038219.651060507,24833819.721813705,24221196.73053702,2711769.7201626096,2075443.997236494,8623299.94357151,8498167.30836698,2784503.24623953,2597547.693853182,2641491.0223786756
940,8563250.86169973,1837861.4890133506,869371.0241771195,847391414501.8678,26263240.87419068,7616091.952639063,27403115.63568752,25037230.38914275,2512245.442670409,1953587.2865179644,8434131.176259765,8566822.007398035,2665276.081266847,2599639.9767598407,2591397.954456861
941,9159386.147654207,1951920.0284156553,826310.9981410495,858983122328.5543,25797289.20874442,8275831.053846216,26374520.14482274,26285183.768578637,2640754.3721628417,2003741.617914684,8329129.714264524,8869140.649310838,2565103.3289030655,2775368.5053249104,2597920.271308029
942,8586182.312714808,2005822.614018773,911872.7376811337,875518225680.1976,25802355.488402292,7482734.412702002,25787473.25404782,26895680.392663423,2558741.9825758883,1939372.2646746957,9211634.598356513,8702431.636514675,2715522.768790046,2470443.0849900367,2483714.3753504753
943,9126809.281945528,2036318.0903930147,856879.9763610882,836584591144.0728,24911149.482130066,7559407.897428605,25171878.40150768,27552553.940519508,2573391.0453147367,1975052.4169667882,8341846.56458593,8601822.39490904,2719204.533209771,2476739.340775223,2774844.5878106663
944,8598600.140858503,2076734.9954458803,895179.6434978591,894286007410.5417,25981564.80924381,8072072.373355889,25956921.330725756,24882622.878689453,2789892.5007736282,1950811.1817285346,8624822.276095241,8510606.774135103,2793561.2053552605,2624507.247115281,2582735.080526236
945,8842358.648213353,2099754.2963041654,852959.9235941977,814837847216.0406,26400937.686741818,8428916.216006331,27382267.103632092,25006641.715977952,2596162.4886250095,2047825.0882096412,8322800.347608573,8397837.277549835,2474568.5407904754,2704104.5763350427,2448134.6384798
946,8882506.046046916,2087707.6211713443,877065.9791210571,838400199473.1923,24746959.016609035,7981808.369040652,27410885.412141357,27220435.821719974,2577414.62572438,1881618.3543831897,8545239.16147478,8744679.08858036,2661078.804266324,2532020.299112189,2700044.457430842
947,8816035.484240552,2062506.20584167,832814.1596034096,879765898735.0396,25527695.13227514,7811392.073765985,27772957.17816156,24945275.052134756,2767782.3743660026,2076089.2925183887,8456980.461781867,8286803.152958736,2597344.7363095293,2557299.444677244,2585473.6281334404
948,8275873.299621467,1997438.8267504228,874764.7487352339,853968797893.138,26418740.999765527,7628349.946690869,27422575.760153536,27282552.620950315,2536843.291708751,2027289.7808058083,9051508.666301552,8934497.714788634,2613565.605753433,2697310.784330346,2701887.9147138763
949,8885839.170413228,2050361.292205256,829118.6260959597,833238756195.0194,24884687.764958866,7238166.518695166,27350931.868115712,28304747.35196514,2554305.450719747,1938303.32184332,9124149.02624198,8507740.391946694,2565758.0958432555,2404093.785915802,2791007.0573889352
950,8434817.992987169,1989356.0494490198,926313.621233939,910708587226.2106,25609943.12902765,7927867.088604711,26689944.163924996,25585317.390405666,2752098.013248151,1862360.191322797,8091576.12608255,8496076.612307025,2433394.020253624,2508263.1135317665,2650184.9688084954
951,8808688.414697446,1928423.7537528474,916782.2501966886,834644240910.494,25279602.4084844,8422877.653822666,24566648.3936516,26943920.871395215,2569252.8116516112,1976692.7105329966,8409376.5762107,8621832.351012256,2418252.832717989,2528816.053789449,2655229.218102308
952,9111650.93608468,1835514.6109067316,856122.46891409,895317257023.6122,25739455.36532625,7996399.545636181,27534738.58340117,25167680.288182672,2494371.269563452,2032001.450628885,8235873.149032885,8606709.72655304,2506380.796590634,2464100.66778212,2646793.734673028
953,8557257.116336072,1974101.2620404682,849693.018407258,808880246899.8544,25136484.162535515,8468912.35310197,28121704.49551111,26645457.364945475,2604641.082885588,2085472.3053628511,8895891.66930162,8253327.431727125,2734762.626909054,2534806.902958198,2480639.338930873
954,8289809.316247322,1857758.096873458,840850.071840703,890301639917.7877,25547810.94388894,8359540.68711155,26335229.935501248,26500512.826252267,2608490.2987308186,1906875.4064742697,8800441.639929079,8877564.087209908,2534256.737665397,2570896.868410527,2620597.400547964
955,8532462.758153891,1960776.7400593127,851476.3507629671,837424967949.6195,25997719.77539428,8268587.969773665,25302980.477379724,26622891.181705948,2715471.6873156787,2116736.5890321936,9098764.714178551,8787121.725543913,2436908.414448566,2604489.500207889,2640224.500351223
956,9109287.461845728,1940093.4452256495,879141.5932402979,833564261648.4573,26233558.273247175,7291096.372137655,26068904.693213943,26736860.032187384,2385530.832686767,2032205.838129966,8377567.314867764,8130742.932969916,2579204.3943254426,2631380.108184668,2436736.958103473
957,8452394.334063789,1972316.879114248,871537.778233017,819843975201.3018,26317413.12559093,7852547.104096999,26836087.92203752,25022630.761652645,2759585.63545559,2052090.909399933,8176837.820929999,9330187.177323932,2506819.3383255242,2791920.7524413,2568207.460000259
958,9009601.530977936,1980462.4691583677,868769.6266394638,880471858794.6222,26455858.90200162,7997185.719182225,27571279.17546481,24957269.005400173,2748153.5318334377,2071934.7662877152,9002086.519117253,9383135.31238508,2726434.135050616,2742644.903983139,2622459.7088100114
959,9235317.585857356,1854957.192160306,806179.4340884333,844048720486.9763,25149711.614499167,8186801.722256324,27343104.61996716,26817613.555420313,2686043.7024966376,2126604.9637168837,8716779.42238772,8431571.275857339,2494172.2251212606,2580387.078067799,2573593.387714915
960,8415246.489471674,2109627.510444842,817963.0464873848,799695524820.1533,27964956.329091687,8229476.103173315,25392502.730200242,26327334.953442544,2648270.394622449,1974686.4101395635,8594731.811942857,8963709.592060393,2466335.942909266,2660095.1508299205,2589531.7087946245
961,8828046.227512572,2095634.26159323,801240.9354817035,822726759978.4271,24186221.687627256,8341217.407245327,25640957.65602811,28330431.0668193,2449737.1739125927,1984894.9650982367,8284661.49402088,8190990.468795152,2641650.445279841,2400603.381709776,2487875.6266982243
962,8396563.494784055,2108483.2239360306,888004.0112327011,843348830813.0894,26499326.996980328,7572711.617344809,26707839.925152507,25012297.329270214,2440691.291581899,1983535.3340763357,8432300.087898435,9099322.269428706,2567138.956638649,2508875.996353359,2708393.5742609496
963,8523461.286980297,2022556.0701051173,812721.3382743857,867181339173.2876,25197222.154901907,7471230.089044583,25104658.454981755,26460199.250593845,2701831.9440966407,2011523.5968863699,8701408.33965723,8619163.018036183,2678580.283936553,2445958.017209508,2402128.704385251
964,8483805.022284746,1998732.578051509,855950.6798875829,848209188302.4795,26737762.466466315,7982177.745970229,24857482.70650092,25740761.395949684,2667673.6057508285,2106287.011174954,8621636.02184812,9184901.540315967,2541432.5420633648,2615629.5220476594,2808431.0935313795
965,8777177.391816184,2129487.8236586982,830857.0330360162,892065365369.75,26404041.947111428,7535321.643521725,24499858.486583747,27374848.157533467,2505304.3497241293,2151124.870841606,8601195.539548347,8595235.23898531,2625837.994233701,2611232.6802046136,2496076.6793788997
966,8996606.768873733,1959977.8036247827,815750.4664297781,845257615903.582,26484342.657236855,7690514.536843194,25456436.98393173,24809241.105835646,2677111.0313512944,2018854.0443619613,8961139.675631592,8503155.753169823,2693277.98047627,2650890.300258103,2591160.011256612
967,9131606.470951917,2004171.9832098293,859962.4768958078,893773672290.8434,24655197.50790782,8300290.283314486,24229784.021068472,26104659.598890524,2741129.464975528,1918916.9443600297,8550103.015539067,7883945.755122696,2664411.320195201,2490379.8160513774,2532850.614760398
968,8895093.663378637,2014373.3173490241,861679.9197889841,847177811871.4264,23974918.306699518,7913165.06350016,24009620.605785318,26715564.112811726,2613631.2308956035,1939735.2861505304,9146425.52548422,8714444.672383064,2578386.47521207,2484673.490588976,2493549.973721685
969,9090877.513076339,2037585.938708738,865896.2814825099,833955995695.6494,25899312.490669735,8451975.06085047,26530134.297841694,25652648.009837516,2536267.6584871802,1923866.5255182427,9302823.502246212,8822892.612187767,2447345.280214447,2576374.915305579,2718357.3437820734
970,8990116.101106307,1945052.4114560816,812143.9832385891,878421902152.7833,25833682.640290074,7767457.437762562,25749231.208495624,25730732.961263932,2544675.5915662916,1991016.2726044147,8860905.645503102,8843186.656630585,2778617.964639333,2582442.2643965865,2421719.1342461454
971,9325684.920410411,2102813.7406332702,893273.3448534008,933355649530.9204,25631363.80305568,7857181.786470344,25979387.147971738,24903555.03311034,2513341.0838561286,1817240.025054233,8782023.100079222,8313103.829642037,2578561.250470724,2524743.725730981,2432643.212943465
972,8790249.865072904,1941122.1711141227,843982.0230274979,924495164459.3091,26794255.027337693,8448402.60040958,24577791.752142627,26917677.734585956,2428192.2504104422,2077877.0579248772,8735187.365407744,8222732.274060272,2614422.6244702046,2571636.1761746276,2656675.0323627917
973,8601285.240062682,2083125.9222654842,827848.5258445768,881684210232.1299,26083910.839979973,7919955.569522588,26275326.237225346,27856608.628021926,2641970.4025189755,1830191.031037153,8739616.560293091,8603677.869873725,2640901.3111808556,2641918.2659986992,2604452.192546518
974,8478573.885098932,1870518.7484627087,890753.0918439019,803330764341.8054,26238430.187181633,7947311.015782975,26802816.25374067,26269624.085725974,2770391.4207033725,1863960.5328842236,8558325.67029871,8750452.611675559,2664247.4606694304,2648255.2010137853,2606513.8717659093
975,8402700.521278169,2051591.713571626,816240.3001793709,793745042138.0848,23891962.20805936,7597923.481031857,25918356.317001183,25428184.906471655,2735050.756739299,1894209.5110677034,8952423.565204734,8987727.98968019,2533932.056289159,2487740.237352214,2420777.4945597374
976,8944471.157362625,2020394.3966643016,874263.0151321855,897526447116.9587,25893880.053581797,7613436.111150345,26686816.162598386,27393653.9288902,2403801.5836514086,2149293.490043939,8294266.663877494,8591354.41826098,2353662.0717869797,2596537.6961051747,2693499.756390134
977,8837866.622552982,2125216.5247546285,888191.8027206395,903296319533.2218,26873130.07340897,7580029.973588087,27140716.91112351,25556114.58226527,2707314.7399413595,1980518.5082847676,8775048.112630747,8519007.973441018,2564118.683263183,2506323.773447968,2414679.1183678918
978,8719881.185030764,2020587.3037691596,865731.4953741302,861298171808.7887,27205163.086297076,7880344.715465175,26278422.9701557,26631219.005384907,2570975.6803262257,2085227.554231025,8497884.902198462,8610827.609349852,2547711.159087021,2728572.087395019,2768574.4072048073
979,8899235.538903084,1960481.1550989822,810172.081975138,814597537869.8381,25304861.71733508,8281200.251916341,25603052.475349534,25674663.32440481,2514927.578221037,1979791.3958785601,7874160.542616038,8294467.808205231,2632737.5053724945,2475431.708103143,2516750.2662954396
980,8128697.701511935,2189359.4398091272,884493.7842941593,869927841543.3795,25244526.97350406,7356376.271117278,24619196.81548901,26620508.25578684,2456244.2367625996,2023485.3003606843,8398393.261056203,8696772.292513764,2674426.3445051536,2399444.09022844,2748241.8894369756
981,8500778.517478842,1934911.8234220212,866009.2432408875,904773722508.701,25607127.550850023,7506535.27386843,24289399.94694356,24359462.982423928,2717751.4659785293,2023031.1521222058,8076596.023258264,8063630.140598125,2654557.6820492027,2511051.1270477977,2720249.085780665
982,9176885.902501946,1928039.3565507387,862121.9598844813,882530522866.6376,24042414.365103517,7919360.724881585,25706972.39109461,27198707.695785575,2584024.113478436,1865143.5345356741,8212853.715102255,8816736.37980291,2623007.7949646325,2435891.0322069894,2754324.444253633
983,8578181.97863061,1956431.4062304078,915001.4300717614,831605348488.5623,25948769.36669586,7747146.671435471,26765241.369128287,25932581.435734987,2573759.6843765015,2021414.369611412,9154688.168683512,8886748.724266736,2627567.400052648,2732490.101793885,2560646.720345916
984,8231560.657329308,2020776.0806737759,886597.8222671017,880290884233.657,25936725.739904642,7827717.822263954,24198929.20640021,27444479.421080664,2473296.293562791,2066674.6311850373,8987778.457576035,9271007.078826275,2504479.953746232,2549040.768982385,2613994.788676453
985,7841106.478299094,2016609.6688335931,841297.1470407288,866481810472.4556,24705802.45387074,7899639.184752694,27439195.447172716,26567462.990386356,2565524.9087629253,1858931.6718723266,8564478.16058903,8188306.645808808,2632407.9585438687,2779312.0143842855,2662010.5646971134
986,8565313.96966233,1913065.6618339957,881792.2706428731,851488665568.2671,26706277.32901972,7566322.287016916,23786105.136696316,24869644.674390353,2684419.7616929864,2039014.9187596336,8062428.59710331,9056614.399561655,2544385.1962438365,2682693.7077433323,2788399.960231534
987,9210320.97031883,2131579.690039354,828142.6418012066,799296881528.0787,25777015.77696961,8017027.202240757,26877696.35231179,28074538.191869847,2583076.985948146,2023154.2823097857,8982755.990222046,8943391.112280902,2637258.1369997975,2710266.5154296136,2638873.246634209
988,8484110.915115155,2007831.609628118,925126.5062247562,820333969192.2007,25708628.93202236,8256406.746624206,24530409.899211254,26414609.921964914,2808934.3394485847,2092159.6868731035,8312077.003233229,8799191.606704395,2731561.587614231,2735448.407732332,2634674.5541484277
989,8449809.592639435,2007524.3869734248,867988.9168445618,850545117009.8003,25401294.89937406,8135859.7100726515,27094514.399293203,27336430.003426507,2710203.834588707,1810507.9330205475,8623176.985026516,8807228.66557947,2376917.4698466226,2449143.885280153,2472893.942005577
990,8564157.929533934,1962702.709005368,905351.5798610974,885066843697.289,24963220.590393867,8147575.194688931,25986220.54760388,23943907.949029293,2408466.370802474,1948792.670657624,8523028.416021876,8322157.977197121,2505574.208158144,2542926.6695049917,2559080.4331240146
991,8645796.455897853,1935559.7053024292,842606.489395252,847621061291.1903,26502925.353870988,8125963.275770152,23499785.019777495,24490655.389833327,2712375.171853286,2097766.0322274445,7897036.722429042,8492647.008604629,2743513.340259971,2643134.045948892,2595151.9107233947
992,8195939.36095116,1854451.2002838657,877813.6462435265,843540195993.3372,28206520.81303101,7917592.97709306,26062357.663094193,26181088.589735623,2631985.221661191,2003166.364288351,8490930.820508387,8791969.503068164,2510148.0441948203,2553512.5432635397,2614800.175127615
993,8304783.390387532,1827622.4789048985,879835.2968351464,821170246138.2954,25653365.545928206,7517890.625125616,25942505.797924295,25309724.55241773,2669844.834107259,2057047.196243479,8095146.506087023,9400945.395433716,2664874.2352877613,2691649.5755618727,2595653.997165533
994,8651708.83737522,1986607.9552356882,870001.8665551324,931849651731.1716,25312025.005365916,7439789.149684181,24450528.107421294,26808313.28069109,2722938.698036015,1922400.7486697703,8665839.623905478,8781522.738975827,2598067.401380089,2584772.4302170575,2363849.596633595
995,8930931.695778655,2099267.361637665,845346.0154551895,853128071323.5598,25264096.97570504,7717228.694353817,24789008.82932778,26999437.911927108,2418042.3682756172,1924422.3644211134,8737950.418558072,8847911.617648635,2546314.3850298547,2636892.7088282546,2485596.388034146
996,8390581.566445773,2160171.280933518,872341.6952373247,883088342545.138,27028851.79296983,7967915.09446599,28027663.88126618,24399101.760082673,2533882.1939743767,1991760.7861892045,8851580.301212518,7820643.593558544,2616129.2719873036,2727711.778272123,2428846.83257872
997,8385770.136636439,1875300.4102259828,821425.4070615999,808667219421.9242,24382362.311232958,7915960.872396581,25109558.613922924,23770128.207612626,2818947.0403822907,2109359.097844866,7888361.370064202,8549795.298143694,2444070.446601004,2639524.574541294,2740986.153086369
998,8575588.935211074,2043897.99773802,874734.3527644264,861113604171.8435,25098217.788772896,7411183.611638625,24143246.43545664,27384257.013806485,2430865.4992408957,1924620.7479009612,8401903.719236637,8338455.428197977,2507955.2048182427,2405593.823629732,2511650.2014906877
999,8668452.84218582,2027674.2025445192,883231.4666587587,821807078222.1887,26472217.71435249,7374441.548170619,25734297.010972075,26939791.785771117,2553524.350981424,1896751.114216745,9285105.620545816,8468522.34669157,2639177.2142915362,2567144.2059009867,2566206.597184205
1000,9106919.289243149,2071973.926955427,860205.9598818024,856010966216.9,24099818.073962055,7505216.4460386485,26697528.82818957,26163683.757231068,2602114.098117608,1978736.240467849,8826011.766526103,8739444.191840194,2522199.3103055703,2633298.325684046,2631397.2343798922
1001,9124725.24221773,1913828.4175002424,835383.8956731202,858121853384.2493,26236731.7907487,7971496.873330989,25644013.287105147,26625544.54700341,2438022.659610102,2127700.7385405554,9185194.548058268,8697910.022092802,2596255.46845681,2419050.4184111925,2388932.3918637824
1002,8026273.3777219765,2167740.713258432,863683.3093876187,845832185847.5226,25925955.092466902,8179480.078788002,25288646.483561084,26244196.554830104,2703150.605705835,1998737.6556093516,8484732.803015176,8609041.714777613,2364090.183999393,2577178.2728739274,2598564.364211877
1003,7990402.404905945,1962382.207449541,850241.442003855,832204699045.5197,26286603.727540802,8011991.805556469,26222385.29830179,26483841.533662196,2522714.5879630446,2002745.5414194888,8208091.020761203,8266176.5492621,2570647.5621771626,2574857.1907390384,2679288.3018172234
1004,8472638.005947363,2060565.2666231713,835124.6481914562,890202618337.2809,24337136.70721989,7832926.043015387,26215793.18400573,24678692.270178217,2561567.0466888007,1938218.7827451262,8247307.1640307745,8570902.132749854,2725725.951425631,2563527.75116226,2702700.5396167655
1005,8783683.191149253,2068531.899798845,831829.6257838302,793288695940.7777,23997866.353201065,8051037.703256354,25935308.797667805,26577557.849800956,2433081.420691532,1881124.3788208293,8757568.09817919,8766054.046590777,2699411.0793154864,2772522.1184531995,2497895.8053551964
1006,8395749.884234494,1979203.3039280097,889927.4231255747,863987516875.4067,26378204.28578049,8274465.995442355,25655924.80187973,25572207.99011857,2595046.904502186,1965428.730729931,8205866.922538436,8351957.040711893,2765174.7159001967,2542731.1645849827,2461448.235656589
1007,9065411.137547642,2153968.8293081056,869756.336407702,918562652313.5071,26332461.60310848,7698418.711234109,24357362.824489124,23958467.685303204,2600590.7256609243,1980349.5548710076,8750428.230025426,8030442.894547062,2724249.0289083794,2456641.704907549,2671487.114114318
1008,8094748.421518266,2042402.9925518492,896913.4071374419,851554770167.0889,27698707.851374917,8433180.736234823,26484864.92226313,26113846.462112185,2582723.786052938,1990085.9460409074,8848858.780783039,7943876.199852378,2684612.8396754544,2568947.5473410725,2652240.864849289
1009,8962191.521249605,1825950.2465497723,897374.9971468368,880679404840.4393,26320191.595488243,7790602.040785631,26955363.52059981,25819989.21902874,2509009.5599824376,2131335.554820541,9228793.681516627,8746887.045313686,2603876.1486716974,2664289.303738654,2612589.1576141156
1010,8244194.623001961,2060262.8859959934,858893.5588856968,878567058768.9897,25792256.499853726,8188899.490769381,23925577.015913267,25848595.301314913,2688176.5305166636,2010999.7601597696,7905684.232130603,8826913.644069616,2532534.260191746,2686048.588433042,2606228.500279138
1011,8448233.942527477,1889602.2540391316,815336.5293206534,809599552884.6411,25520891.80082961,7612542.801157899,25821940.82020861,25106491.593364518,2543326.3468612684,2013462.2106885298,8856953.952535093,9173292.738151116,2607633.6564716613,2433953.9175123447,2553886.2833590703
1012,8668755.692011703,1992958.2819155096,876128.987775874,842214235891.1954,24769001.49851347,7879528.95554705,27012900.231146164,28040144.803437255,2820443.3791715987,1962244.7388546981,8101327.69608931,8609863.172119467,2591265.6347903004,2602627.7937247115,2574368.01751761
1013,8575756.489075864,2136513.546274003,898385.5205341928,842427867582.671,27709131.40872567,7379433.023428069,26786060.381232575,27140697.355316874,2436085.0579948956,2045938.8374343961,8286889.013374422,8916708.48625455,2679597.2244522423,2531862.799976106,2458929.4182053437
1014,8695509.809072506,1926205.490731149,851000.2345120368,935882482123.9615,25777917.236003377,8172787.781471556,25429645.012828324,26470400.769468233,2402767.993545985,1949368.5799027437,8710788.819170456,8301170.347259267,2656180.4262120146,2614532.991068359,2592698.590006116
1015,9170048.035044355,1956683.591461222,805225.8618722275,824519479968.5234,25964166.865964394,7856958.270643891,26095456.631848376,25190019.40180498,2607934.6192657044,1925516.9259081027,9223823.580687046,8944902.578840824,2649988.364757032,2516978.6061594067,2663119.5564326993
1016,8558128.920546126,2058696.7279424036,804517.5270348476,849719700873.0874,26003628.75230252,8066706.045303526,26990816.575224712,24704392.90512593,2575449.7366649187,1852308.8446411248,8413311.23625974,8756669.25617028,2728121.53306585,2543148.496354865,2549715.607302529
1017,8513527.83173233,1914966.1644301075,909552.2739373778,844901125712.1621,26038724.29437758,7743450.527287909,24528055.07400731,24531109.304172993,2519277.3485127734,1878855.8192797443,8276181.086369264,8531467.375594363,2576471.700344599,2503203.640623368,2521921.687933272
1018,8126388.10592377,1971717.0803336054,862539.531672149,869489059470.4193,26786078.160796564,8389855.667739805,24581656.41971788,27251188.878281597,2576178.286642568,2122081.159599846,8339908.064834466,8231983.323379676,2516096.263537238,2523730.5258105104,2495834.7715401202
1019,8649563.073649408,2109016.7490867893,905968.7838800271,815338203120.5347,24955243.30804105,7627527.387715663,25681007.92232089,25690212.854962524,2533602.025221137,1922286.758235424,8703801.421828333,9028139.512588961,2467832.721180791,2776837.0352067444,2660965.511602036
1020,8530317.156285323,2071014.8969257385,844516.0680871214,870286722930.2072,25995699.14261981,7870948.945007354,26206168.773244433,25867146.11342558,2713090.2128963787,1921185.724287649,8289423.256033144,8650172.978472084,2574291.758970887,2564545.7364325277,2657053.358985999
1021,8265184.426779856,2121298.6463328954,808193.5468586952,789392306311.1267,24692118.364683274,7134433.476328416,25628510.831454143,24690829.109937392,2450795.4763670885,2017815.4794829276,8826851.504249427,8447802.359086132,2498657.8732519057,2626257.0065469067,2787355.5041238745
1022,9247751.772162944,1981842.2705069198,863778.4624402402,831200985549.9752,25140381.47828532,7764773.782003204,27479601.29353376,26406774.17654572,2560053.7785719316,2097575.5252987966,8837586.32616141,8288622.3567533335,2578997.7004400278,2622482.041970197,2832925.5600032466
1023,8714650.283905147,1884215.1201096035,867354.8270966292,813367663792.3901,25515706.190128393,7963496.793925107,27313509.129491948,26749546.93621338,2597682.679632442,1939441.185450117,8531109.1489066,8771468.862924995,2676139.3499699063,2559202.0699714185,2611544.179935363
1024,9446241.238482734,1996524.1669299628,837899.639477995,868910613446.6165,26155048.32008014,7278398.131060898,27136280.6420587,25311588.152766164,2706868.037523932,2099175.443039505,9131170.326748203,8648055.904189862,2506255.027357594,2573613.539409506,2410441.28556164
1025,8712610.230360782,1857470.0622112264,897297.9210870207,910241902455.8196,25787198.039581,7521320.248460824,24120886.207708806,24506328.575562857,2826175.926641336,2002437.938599628,8690796.945286151,8178683.265999274,2571745.9558513435,2618804.914452078,2524832.2620507786
1026,8611094.887173811,1886863.498548288,854468.4446930554,880326672457.5952,25608083.647374816,7980362.088173684,26051763.91233277,24893720.959549095,2776812.788836664,1875252.241204156,8159359.529495344,8764162.644299626,2697156.5759304473,2608806.1607006574,2588725.0653440896
1027,8237846.611510037,1926943.969708543,920378.8719315547,865042639529.4125,26574393.002750084,7773062.739172555,24466799.332202822,27645229.070954718,2453237.4864124823,2098518.813737434,8687623.678409483,8499125.700728582,2438190.5608146805,2562331.7265472286,2513377.9220915176
1028,9224535.227526385,2173810.8383371667,856653.5570286503,881494482190.3867,24019216.083604176,7362672.140696616,24480734.212346874,25499161.983904153,2583411.3331579533,2042567.796323923,9089470.696946546,9359776.74522546,2463896.0422564815,2530848.1259542597,2392711.213200748
1029,9217341.005939271,2070216.133435479,896392.9379543319,831732266839.0519,24771937.249007724,8093204.852552609,27888403.223039795,26695796.064755205,2580099.498653366,1901833.659672123,8539649.121225027,9165736.928732827,2754342.2515548384,2600695.896165212,2477672.874590315
1030,8870354.561154038,1971104.281286845,831942.6085302505,870608454426.4038,25706904.746894233,8076486.880297063,23913816.29070885,26902370.003276795,2590287.805112694,2022557.6536512803,8638093.671294369,8534760.304177964,2585297.2939681797,2782242.5180462897,2609353.4959843727
1031,9386300.02968987,2077448.0901199593,866463.8900941272,849880552260.4955,26972633.637075353,7585717.530383479,25982750.83973334,24657846.281712584,2701135.4923825464,2025838.6948625583,8778170.72502603,8458282.79983839,2532421.9455382396,2557672.662279289,2745059.13568732
1032,8146781.003358132,2023129.5499004633,862787.1722820135,931065695981.5984,24513618.973109823,8148714.551530318,27626074.162438583,26852376.780707907,2821785.4565855684,1835443.6320860658,8940463.322641281,9134021.97806395,2426653.049543764,2636057.2098531118,2471558.1554981214
1033,9379517.916991513,2056612.9703122003,835848.280662379,901278131800.0156,25476363.009035803,7995380.794876976,25591662.117027845,27193195.119085334,2608812.1398055917,1942124.362364464,8786761.864504727,8106264.603748213,2564771.3316327734,2706050.448792847,2548438.723777399
1034,8306846.422069045,2010570.629863808,864048.4505137479,888288882735.6287,28043995.433372535,7977935.435441443,25519233.86908208,25047800.580293547,2611016.023557534,1855265.942803294,9281611.168963587,8711030.462869888,2631527.8381749736,2715962.686107892,2748005.855764451
1035,8339980.479173787,1982725.1117712064,868961.2664187525,904300052197.2661,26366570.928281754,7408179.879140273,24518525.52465828,25663983.88190067,2626662.031656007,2030135.9128193364,9120412.4061748,8713331.727715343,2627292.962065141,2689348.568784585,2431255.2403395292
1036,8686408.092919081,1948831.6876505741,927711.5071674949,826366473568.1959,25524365.198600866,7405339.658926832,25859030.77851436,24406339.854915496,2794055.923845921,1894069.2340681383,8909374.585306937,8906392.42969486,2439267.279854516,2546135.609549658,2575149.015781578
1037,8804347.524578368,2071875.1601489866,890417.5929697533,870799793908.7075,25485701.999358404,8041250.610041332,24770289.11848204,26308243.938507535,2692304.2154031354,2035063.1308447067,8422361.189343855,8409161.637636848,2420887.088082637,2701927.7962115915,2571288.717523851
1038,7909263.188443143,1815116.751575223,921977.5906811223,872818979435.535,27526485.216112707,7842868.4391543055,27037837.530546844,26466685.956983823,2479990.816492388,1975294.1970474205,8869577.412815176,8425651.513217261,2503436.6764221224,2620710.5212369477,2795544.5224108202
1039,8706357.717319228,1925731.8812962167,858464.5961284905,914469493526.7551,25691289.7517123,7791328.477246174,26942921.369548377,25667119.389151663,2608559.8514635335,1948527.9096667503,8651854.053010907,7966991.83826387,2562699.420470599,2551181.401814653,2451491.9292500718
1040,8630718.31672465,1999633.992784146,876342.9384066539,889669776205.7809,27660198.242650952,8417129.97791853,26923176.046338975,25021061.261786822,2401905.7042393624,2096161.6345146382,8436507.195101313,8954535.667186495,2586285.817080234,2391687.410125441,2618874.6604057313
1041,8545158.05157999,1847597.677505028,867556.9871833271,848258026073.4727,25424014.260346744,8117148.496514339,24773301.999721654,25895143.957811706,2668438.907560874,2035508.9491591633,8798920.382602533,8806356.773235438,2810968.920397804,2620022.6130514187,2766402.1168618663
1042,8239481.265562469,2002490.1497395646,798203.8728254375,874996243334.1691,26701985.057825025,7712604.567034001,25386314.749267444,26906455.8897295,2636820.7924437025,1990647.0517783798,8266142.27468936,8692564.816075781,2420301.4237052687,2594254.881759598,2500975.2213714635
1043,8717664.794575624,2018829.7417450952,892862.4795885289,901949245470.7184,23732606.494066343,8060473.304340275,26308708.834121756,27114742.50931723,2641774.72183094,1848742.1368755258,9255123.32428899,9267716.778445296,2495294.93232077,2411651.081677694,2469824.10968507
1044,8640882.173975851,1979932.7960037694,893039.6275409409,887587209136.4073,26018708.154051237,8077440.885674621,27388960.37972892,26319728.080949422,2829256.2382332375,2045212.9136778526,8687248.829551285,9397956.471426193,2512534.8894996345,2665827.5899780104,2378813.1610767464
1045,8608853.152450232,1945725.6347769443,880644.6483383484,885139308415.2211,26050916.555318713,7315481.991776191,25844524.218102556,27627002.841527782,2415217.2590794372,2049685.3475983534,9008446.810270835,8772713.1921522,2484865.19156085,2473970.8671977683,2669147.6435061805
1046,9182646.511972673,1942250.66940491,821046.4344773311,865952570252.7471,25767502.120602805,7810156.94857974,24662818.238828253,25964785.63614042,2701392.8565766043,1941362.2746836818,8677495.837607095,9247400.716960978,2650498.5501430114,2422134.470695684,2562707.6784875286
1047,9250222.133413095,2061172.289378708,878749.335992335,881433402437.4169,25211184.77774765,7701196.514728933,26242791.665817108,28218899.156934805,2715121.0931139495,1935099.1561861543,8963549.105993196,8972546.248652685,2413861.995161066,2738560.2581417896,2720347.1556920987
