Protein_micromolar,Polypeptide_micromolar,Amino acid_micromolar,Heteropolycondensate_micromolar,Polysaccharide_micromolar,Oligosaccharide_micromolar,Humic acid_micromolar,Monosaccharide_micromolar,Inorganic carbon_micromolar,Lipid_micromolar,Pigment_micromolar,Porpherin_micromolar,CDOM_micromolar,VPhenol_micromolar,SPhenol_micromolar,CPhenol_micromolar,Phenol_micromolar,DOC_micromolar,,,Sam #5500,Protein_micromolar,Polypeptide_micromolar,Amino acid_micromolar,Heteropolycondensate_micromolar,Polysaccharide_micromolar,Oligosaccharide_micromolar,Humic acid_micromolar,Monosaccharide_micromolar,Inorganic carbon_micromolar,Lipid_micromolar,Pigment_micromolar,Porpherin_micromolar,CDOM_micromolar,VPhenol_micromolar,SPhenol_micromolar,CPhenol_micromolar,Phenol_micromolar,DOC_micromolar
11.24916591,2.921059321,0.583125357,408.4260776,15.82972417,2.44150283,0.001849728,0.65123444,8.551846643,2.289326327,2.317727561,1.135166243,45.55803771,0.066487756,0.139616171,0.210925041,0.417028969,448.2629884,,,,,,,,,,,,,,,,,,,,,
17.46291714,4.171147339,0.863798094,363.3260359,24.0732006,3.321674317,0.001721193,0.809697779,12.1558705,3.252474928,3.485675878,1.658123457,43.42964906,0.098790203,0.19406603,0.334278376,0.627134608,423.0536013,,,,,,,,,,,,,,,,,,,,,
12.89707525,3.232120571,0.685738905,390.9265719,18.39786463,2.641212768,0.001842065,0.594916612,8.654548157,2.504571796,2.56965377,1.355491166,44.46559979,0.076823502,0.142016641,0.260220875,0.479061018,436.2861205,,,,,,,,,,,,,,,,,,,,,
21.22528436,4.917118972,0.995475204,365.2027525,29.22010913,3.908099493,0.001700357,0.869584163,14.63910386,3.795817028,3.984492472,2.174239441,45.04891173,0.126334337,0.280671324,0.342618975,0.749624636,437.0442977,,,,,,,,,,,,,,,,,,,,,
14.1055724,3.400919122,0.764404592,389.5311494,19.95600026,2.756805549,0.001792453,0.666526628,10.09408692,3.025061121,2.860752427,1.423944266,44.82146664,0.083209032,0.169855579,0.27147408,0.524538691,439.0174669,,,,,,,,,,,,,,,,,,,,,
11.75159239,2.993537305,0.603143821,392.0221792,16.61114925,2.329328181,0.001757605,0.563434386,8.088163437,2.091885591,2.373576905,1.189959012,44.07428447,0.079475494,0.126214072,0.198466157,0.404155723,432.9356994,,,,,,,,,,,,,,,,,,,,,
12.60178801,3.38863007,0.706459013,403.1156107,18.52915919,2.384929055,0.001699543,0.52725737,9.504549009,2.591047197,2.670813736,1.258142093,45.66841555,0.089186966,0.177769446,0.241285584,0.508241996,448.2837779,,,,,,,,,,,,,,,,,,,,,
11.03619654,2.745629905,0.595468842,387.4755917,15.56921641,2.469597752,0.001998721,0.614453182,7.582905503,2.288951606,2.1902815,1.185836578,43.35434763,0.066214151,0.133595569,0.185192501,0.385002221,426.5582249,,,,,,,,,,,,,,,,,,,,,
11.04805321,2.613620527,0.602328412,407.3416326,15.57147618,2.104791934,0.001831697,0.467189294,7.653652776,2.441009127,2.271935542,1.056428952,45.30796302,0.073417706,0.14839896,0.204334686,0.426151352,445.9464488,,,,,,,,,,,,,,,,,,,,,
12.93617373,3.110538263,0.652412351,403.6190006,17.7061571,2.362784803,0.00182985,0.568982342,9.272790641,2.733599172,2.525796015,1.255892389,45.5848822,0.078237489,0.143685418,0.225581217,0.447504123,447.9206708,,,,,,,,,,,,,,,,,,,,,
