Protein_micromolar,Polypeptide_micromolar,Amino acid_micromolar,Heteropolycondensate_micromolar,Polysaccharide_micromolar,Oligosaccharide_micromolar,Humic acid_micromolar,Monosaccharide_micromolar,Inorganic carbon_micromolar,Lipid_micromolar,Pigment_micromolar,Porpherin_micromolar,CDOM_micromolar,VPhenol_micromolar,SPhenol_micromolar,CPhenol_micromolar,Phenol_micromolar,DOC_micromolar,,,Sam #1700,Protein_micromolar,Polypeptide_micromolar,Amino acid_micromolar,Heteropolycondensate_micromolar,Polysaccharide_micromolar,Oligosaccharide_micromolar,Humic acid_micromolar,Monosaccharide_micromolar,Inorganic carbon_micromolar,Lipid_micromolar,Pigment_micromolar,Porpherin_micromolar,CDOM_micromolar,VPhenol_micromolar,SPhenol_micromolar,CPhenol_micromolar,Phenol_micromolar,DOC_micromolar
11.36775338,2.777974062,0.579903287,416.6517912,15.95251635,2.221007306,0.002066389,0.50253495,8.312680375,2.406693775,2.232433966,1.158416944,46.32152484,0.067590997,0.130840152,0.191627871,0.39005902,456.2431506,,,,,,,,,,,,,,,,,,,,,
10.92842584,2.708484357,0.589376358,410.7627731,15.34091954,2.15139936,0.001847117,0.484475984,7.770596418,2.131046814,2.191357634,1.076739959,45.57442047,0.066243873,0.141625442,0.207897309,0.415766624,448.7826127,,,,,,,,,,,,,,,,,,,,,
12.76770082,3.473890252,0.674779663,389.3261438,18.51250616,2.641514858,0.001793501,0.557962497,9.674679151,2.346839268,2.554627899,1.378678949,44.30376633,0.08176419,0.16097144,0.245370501,0.488106131,434.7245438,,,,,,,,,,,,,,,,,,,,,
13.89379862,3.409912016,0.716660567,404.4666387,19.59791216,2.82577293,0.001933942,0.696111714,9.652019256,2.298454021,2.796592998,1.400909508,46.20379095,0.082311554,0.167273838,0.266307686,0.515893078,452.6205902,,,,,,,,,,,,,,,,,,,,,
17.41158919,4.524433733,0.99927911,372.7582591,25.21713761,3.61071049,0.001631411,0.887351032,13.05093023,3.095625216,3.490286729,1.898076928,44.627768,0.103678079,0.215022434,0.355298015,0.673998528,434.5683791,,,,,,,,,,,,,,,,,,,,,
17.20973291,4.51658192,0.942148356,370.5600465,24.91880145,3.558556038,0.001896762,0.890799239,12.13005977,3.619783356,3.387042907,1.901509703,44.27220424,0.09509357,0.203727491,0.327462838,0.626283899,432.1331831,,,,,,,,,,,,,,,,,,,,,
12.12904668,2.983852478,0.663919126,410.2401699,17.22894891,2.393393301,0.001858849,0.51831455,9.00187824,2.213664492,2.458742582,1.219192833,46.07421312,0.07516687,0.170934381,0.236795838,0.482897089,452.5340008,,,,,,,,,,,,,,,,,,,,,
13.39746835,3.597624204,0.714552117,396.5379705,19.25066358,2.816016369,0.001789878,0.662148071,9.907317123,2.629673685,2.696715854,1.439413007,45.29038428,0.082958234,0.159662692,0.244383722,0.487004648,444.2310403,,,,,,,,,,,,,,,,,,,,,
18.38191894,4.207978226,0.895123327,384.2129849,25.43558782,3.932394755,0.001699922,0.934244165,12.69810007,3.368635689,3.588163827,1.899953941,45.97805075,0.107871118,0.240417444,0.350022362,0.698310923,447.5569964,,,,,,,,,,,,,,,,,,,,,
10.11045132,2.522481228,0.492044339,402.4625944,14.33439335,2.013862078,0.001926186,0.455581444,7.415589506,1.804287893,2.09850496,0.977946813,44.45850338,0.070376288,0.135111721,0.172533332,0.378021341,437.6520953,,,,,,,,,,,,,,,,,,,,,
